experiment_id,suite,fold,model,ablation,normalization,encoder,seed,train_count,dev_count,params,trainable_params,best_epoch,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
G_groupkfold_group1_new-user-E2_s1,groupkfold,group1,new-user-E2,E2,global_train_zscore,mlp,1,2326,522,25076,25001,25,0.6782189903185264,0.6823630834124389,0.6617527615334633,0.6182717842491903,0.21335421197718904,0.0505908610641785,11.268
G_groupkfold_group1_new-user-E2_s2,groupkfold,group1,new-user-E2,E2,global_train_zscore,mlp,2,2326,522,25076,25001,10,0.6569166433152558,0.644522240740106,0.6311809616634177,0.6226842250436736,0.21684953193281115,0.03372089536967634,5.036
G_groupkfold_group1_new-user-E2_s3,groupkfold,group1,new-user-E2,E2,global_train_zscore,mlp,3,2326,522,25076,25001,21,0.6755127052254204,0.675559082814413,0.6522011046133853,0.6327662693215684,0.22135955576654429,0.07906583050208814,8.546
G_groupkfold_group1_new-user-E2_s4,groupkfold,group1,new-user-E2,E2,global_train_zscore,mlp,4,2326,522,25076,25001,29,0.6823851816395408,0.6889348189253317,0.663182261208577,0.6148964617895324,0.21150704705739948,0.0480664164002742,11.685
G_groupkfold_group1_new-user-E5_s0,groupkfold,group1,new-user-E5,E5,global_train_zscore,mlp,0,2326,522,25076,25001,12,0.6266304897468823,0.6289264283553148,0.627720922677063,0.6500956301362608,0.22957484433199657,0.07793718211395644,6.194
G_groupkfold_group1_new-user-E5_s1,groupkfold,group1,new-user-E5,E5,global_train_zscore,mlp,1,2326,522,25076,25001,11,0.6476560296335057,0.664444399943809,0.6436565951916828,0.6132910302248613,0.21336273831774355,0.06331325016587518,5.241
G_groupkfold_group1_new-user-E5_s2,groupkfold,group1,new-user-E5,E5,global_train_zscore,mlp,2,2326,522,25076,25001,21,0.65681497092494,0.6720562865544042,0.664546783625731,0.6194423449077543,0.21252124291524602,0.0757165610321023,8.101
G_groupkfold_group1_new-user-E5_s3,groupkfold,group1,new-user-E5,E5,global_train_zscore,mlp,3,2326,522,25076,25001,8,0.6458743071993616,0.6660489507844232,0.6659437946718648,0.6029767908063585,0.20936938861663537,0.06286503696435941,4.315
G_groupkfold_group1_new-user-E5_s4,groupkfold,group1,new-user-E5,E5,global_train_zscore,mlp,4,2326,522,25076,25001,30,0.6560452366057441,0.6763251104241013,0.6116390513320338,0.6695906372461808,0.23003818482493116,0.12474060101926118,19.545
G_groupkfold_group2_new-user-E0_s0,groupkfold,group2,new-user-E0,E0,global_train_zscore,mlp,0,2261,587,25076,25001,22,0.6831175657969883,0.6753715548360812,0.6854091995221028,0.5623979581756207,0.18096866035302536,0.0385483176801668,9.603
