phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,base_weight,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p25_base0p075,fine_power_base_grid,0.25,0.075,0.6553398058252428,0.69075035529128,0.6553398058252428,0.6866269345733632,618,28,24,0.6854807391520679,0.7014527640569307,0.5954002783271076,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p25_base0p1,fine_power_base_grid,0.25,0.1,0.6553398058252428,0.6882178086468915,0.6553398058252428,0.6845606080427509,618,28,24,0.6835562747276034,0.6985873540040206,0.5988061231963671,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p25_base0p15,fine_power_base_grid,0.25,0.15,0.656957928802589,0.6935050420891171,0.656957928802589,0.6901767280338709,618,28,24,0.6858078498812765,0.7004999437291103,0.6050684831172637,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p3_base0p0,fine_power_base_grid,0.3,0.0,0.6407766990291263,0.646509679255261,0.6407766990291263,0.6509347464704608,618,28,24,0.6573194288229254,0.6600025745859079,0.5831685343880465,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p3_base0p025,fine_power_base_grid,0.3,0.025,0.6488673139158576,0.6704310179927763,0.6488673139158576,0.6733770264127407,618,28,24,0.6696514150185479,0.6819050316966985,0.5862447813667326,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p3_base0p05,fine_power_base_grid,0.3,0.05,0.6504854368932039,0.6751534197740016,0.6504854368932039,0.672382782561354,618,28,24,0.674217468623063,0.6872651422651423,0.5893942723211015,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p3_base0p075,fine_power_base_grid,0.3,0.075,0.6456310679611651,0.6777602107907189,0.6456310679611651,0.6753330862259432,618,28,24,0.6743864041940966,0.6889930979514313,0.5924338973119461,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p3_base0p1,fine_power_base_grid,0.3,0.1,0.6553398058252428,0.69075035529128,0.6553398058252428,0.6866269345733632,618,28,24,0.6854807391520679,0.7014527640569307,0.5960228521204132,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p3_base0p15,fine_power_base_grid,0.3,0.15,0.656957928802589,0.6934219191934942,0.656957928802589,0.6901054798376227,618,28,24,0.6859411761509663,0.7006945986112653,0.6014429063209551,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p35_base0p0,fine_power_base_grid,0.35,0.0,0.6407766990291263,0.646509679255261,0.6407766990291263,0.6509347464704608,618,28,24,0.6573194288229254,0.6600025745859079,0.5831685343880465,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p35_base0p025,fine_power_base_grid,0.35,0.025,0.6504854368932039,0.6698154876897459,0.6504854368932039,0.6721053813910957,618,28,24,0.6705520295555261,0.6825047791714458,0.5858785614883175,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p35_base0p05,fine_power_base_grid,0.35,0.05,0.6504854368932039,0.6728742174947993,0.6504854368932039,0.670429180607752,618,28,24,0.6715398044069374,0.68498593998594,0.5878927708196,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p35_base0p075,fine_power_base_grid,0.35,0.075,0.6472491909385113,0.6757814834994917,0.6472491909385113,0.6736370342620343,618,28,24,0.6727023171079115,0.687014370660204,0.5909323958104445,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p35_base0p1,fine_power_base_grid,0.35,0.1,0.6488673139158576,0.6813771089388672,0.6488673139158576,0.678592723414152,618,28,24,0.6771059069135992,0.6920795177045177,0.593459312971508,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p35_base0p15,fine_power_base_grid,0.35,0.15,0.6537216828478964,0.6870273324564152,0.6537216828478964,0.6835401998794856,618,28,24,0.6823574735288023,0.6973968778135444,0.5989526111477331,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p4_base0p0,fine_power_base_grid,0.4,0.0,0.6407766990291263,0.646509679255261,0.6407766990291263,0.6509347464704608,618,28,24,0.6573194288229254,0.6600025745859079,0.5831685343880465,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p4_base0p025,fine_power_base_grid,0.4,0.025,0.6504854368932039,0.6719789492282074,0.6504854368932039,0.6739597769954913,618,28,24,0.6730937186356767,0.6846682407099074,0.5855489635977441,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p4_base0p05,fine_power_base_grid,0.4,0.05,0.6472491909385113,0.6693689264895082,0.6472491909385113,0.6674246454603597,618,28,24,0.6682042510713839,0.681480648980649,0.5873800629898192,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p4_base0p075,fine_power_base_grid,0.4,0.075,0.6504854368932039,0.6751534197740016,0.6504854368932039,0.672382782561354,618,28,24,0.674217468623063,0.6872651422651423,0.5899436021387241,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p4_base0p1,fine_power_base_grid,0.4,0.1,0.6472491909385113,0.6757814834994917,0.6472491909385113,0.6736370342620343,618,28,24,0.6727023171079115,0.687014370660204,0.591774701530799,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p4_base0p15,fine_power_base_grid,0.4,0.15,0.6553398058252428,0.6899671472712301,0.6553398058252428,0.6860600411493268,618,28,24,0.6846690508403795,0.7003366926283592,0.5963158280231451,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p5_base0p0,fine_power_base_grid,0.5,0.0,0.6407766990291263,0.646509679255261,0.6407766990291263,0.6509347464704608,618,28,24,0.6573194288229254,0.6600025745859079,0.5831685343880465,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p5_base0p025,fine_power_base_grid,0.5,0.025,0.6440129449838188,0.6513796411288993,0.6440129449838188,0.6563032271960845,618,28,24,0.6602040442075408,0.6626800437217103,0.5848897678165971,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p5_base0p05,fine_power_base_grid,0.5,0.05,0.6488673139158576,0.6687738210230793,0.6488673139158576,0.6712125242482385,618,28,24,0.6693282533317498,0.6814631125047792,0.5865011352816231,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p5_base0p075,fine_power_base_grid,0.5,0.075,0.6488673139158576,0.6716837413043231,0.6488673139158576,0.6694087724444867,618,28,24,0.670341003208136,0.6837954637954639,0.5879660147952831,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p5_base0p1,fine_power_base_grid,0.5,0.1,0.6504854368932039,0.6741677904795487,0.6504854368932039,0.672413307591879,618,28,24,0.6715106668777997,0.6848701992451992,0.5895773822603091,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p5_base0p15,fine_power_base_grid,0.5,0.15,0.6423948220064725,0.670029168684677,0.6423948220064725,0.6687064787064788,618,28,24,0.6673312992368936,0.6812620558453891,0.5928733611660442,24
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,reference_score_family,1.0,0.05,0.6471571906354515,0.6547665561951277,0.6471571906354515,0.686302343159486,598,35,28,0.6395387779716138,0.6356258804026662,0.604581742450538,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,reference_score_family,0.5,0.05,0.6471571906354515,0.6545350747136462,0.6471571906354515,0.6832373393801966,598,35,28,0.6367099567099568,0.6320183553219267,0.604581742450538,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,reference_score_family,0.25,0.05,0.657190635451505,0.6573241903599047,0.657190635451505,0.6818972033257747,598,35,28,0.6440423424005514,0.6382541829863257,0.6059354390836514,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p1_base0p0,fine_power_base_grid,0.1,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p1_base0p025,fine_power_base_grid,0.1,0.025,0.6588628762541806,0.6702800671550673,0.6588628762541806,0.6797619047619048,598,35,28,0.6425699424953156,0.635892599464028,0.606664352655328,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p1_base0p05,fine_power_base_grid,0.1,0.05,0.6454849498327759,0.6549219794755509,0.6454849498327759,0.6583484504913076,598,35,28,0.6285933966530982,0.6236198292448293,0.6086428323498786,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p1_base0p075,fine_power_base_grid,0.1,0.075,0.6521739130434783,0.664336480318623,0.6521739130434783,0.6666889644746787,598,35,28,0.6286867610001938,0.6252015477908335,0.6124262408885803,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p1_base0p1,fine_power_base_grid,0.1,0.1,0.6521739130434783,0.6606559247630676,0.6521739130434783,0.6637445200302343,598,35,28,0.6282804591759815,0.6241109865663438,0.6146824019437696,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p1_base0p15,fine_power_base_grid,0.1,0.15,0.6421404682274248,0.6488907058549914,0.6421404682274248,0.6513408919123205,598,35,28,0.623885873661993,0.6207884757438329,0.6189864630336688,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p15_base0p0,fine_power_base_grid,0.15,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p15_base0p025,fine_power_base_grid,0.15,0.025,0.6588628762541806,0.6583162538519682,0.6588628762541806,0.6826908541194255,598,35,28,0.6451202860158084,0.6392462464783893,0.6059007289135716,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p15_base0p05,fine_power_base_grid,0.15,0.05,0.6488294314381271,0.6602932946682947,0.6488294314381271,0.6701851851851852,598,35,28,0.6347672890956474,0.628882017453446,0.6076015272474835,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p15_base0p075,fine_power_base_grid,0.15,0.075,0.6454849498327759,0.6549219794755509,0.6454849498327759,0.6583484504913076,598,35,28,0.6285933966530982,0.6236198292448293,0.608746962860118,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p15_base0p1,fine_power_base_grid,0.15,0.1,0.6521739130434783,0.6613839104017675,0.6521739130434783,0.6643269085411942,598,35,28,0.6259729491072775,0.6221639438603725,0.6103783408538702,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p15_base0p15,fine_power_base_grid,0.15,0.15,0.6521739130434783,0.6606559247630676,0.6521739130434783,0.6637445200302343,598,35,28,0.6273565075057612,0.6232606464302892,0.6143353002429712,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p0,fine_power_base_grid,0.2,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,fine_power_base_grid,0.2,0.025,0.6538461538461539,0.65943870283156,0.6538461538461539,0.6871602418745277,598,35,28,0.6398028256983481,0.6341583779976637,0.604790003471017,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p05,fine_power_base_grid,0.2,0.05,0.6588628762541806,0.6718744549101692,0.6588628762541806,0.6935374149659864,598,35,28,0.6422595894983955,0.635815360235003,0.60624783061437,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p075,fine_power_base_grid,0.2,0.075,0.6471571906354515,0.6594004375254375,0.6471571906354515,0.6694708994708994,598,35,28,0.630936443324503,0.6253849936439222,0.607913918778202,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p1,fine_power_base_grid,0.2,0.1,0.6471571906354515,0.655814836618408,0.6471571906354515,0.6590627362055933,598,35,28,0.6296381727725012,0.6245126863876864,0.6087469628601181,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p15,fine_power_base_grid,0.2,0.15,0.6505016722408027,0.6610201537880108,0.6505016722408027,0.6640359032501889,598,35,28,0.6266232689367018,0.6230190081082938,0.6117667476570635,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p0,fine_power_base_grid,0.25,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p025,fine_power_base_grid,0.25,0.025,0.6488294314381271,0.6585033286819002,0.6488294314381271,0.6864119425547998,598,35,28,0.6400267062953631,0.6359866092901808,0.6045470322804583,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,fine_power_base_grid,0.25,0.05,0.657190635451505,0.6573241903599047,0.657190635451505,0.6818972033257747,598,35,28,0.6440423424005514,0.6382541829863257,0.6059354390836514,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p075,fine_power_base_grid,0.25,0.075,0.6588628762541806,0.6718508343508345,0.6588628762541806,0.6935185185185185,598,35,28,0.644054187934785,0.6377758666597951,0.6067684831655675,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p1,fine_power_base_grid,0.25,0.1,0.6471571906354515,0.6594004375254375,0.6471571906354515,0.6694708994708994,598,35,28,0.6320558463095777,0.6265010650724935,0.6082263103089205,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p15,fine_power_base_grid,0.25,0.15,0.6454849498327759,0.6536032981568696,0.6454849498327759,0.6563167044595615,598,35,28,0.6250384441429218,0.620989959114959,0.6095452967719541,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p3_base0p0,fine_power_base_grid,0.3,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p3_base0p025,fine_power_base_grid,0.3,0.025,0.6488294314381271,0.6554279318565034,0.6488294314381271,0.6839516250944823,598,35,28,0.6376801059636881,0.6329112124647839,0.6043387712599793,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p3_base0p05,fine_power_base_grid,0.3,0.05,0.6538461538461539,0.65943870283156,0.6538461538461539,0.6871602418745277,598,35,28,0.6416270379703215,0.6361425049817907,0.6056577577230129,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p3_base0p075,fine_power_base_grid,0.3,0.075,0.6605351170568562,0.6727673120530264,0.6605351170568562,0.6942517006802721,598,35,28,0.6432297387521269,0.6367082173778602,0.6064213814647692,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p3_base0p1,fine_power_base_grid,0.3,0.1,0.6588628762541806,0.6718508343508345,0.6588628762541806,0.6935185185185185,598,35,28,0.644054187934785,0.6377758666597951,0.6072197153766054,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p3_base0p15,fine_power_base_grid,0.3,0.15,0.6471571906354515,0.659783090586662,0.6471571906354515,0.6697770219198791,598,35,28,0.6282783054424846,0.6231634800384801,0.6086081221797986,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p35_base0p0,fine_power_base_grid,0.35,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p35_base0p025,fine_power_base_grid,0.35,0.025,0.6488294314381271,0.6587348101633816,0.6488294314381271,0.6891368102796674,598,35,28,0.6379454459305206,0.6334403129938845,0.6043387712599793,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p35_base0p05,fine_power_base_grid,0.35,0.05,0.6521739130434783,0.6600339409267981,0.6521739130434783,0.6876364323507181,598,35,28,0.6410537141134156,0.6368794664330378,0.6051718153418951,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p35_base0p075,fine_power_base_grid,0.35,0.075,0.6555183946488294,0.6605129658701089,0.6555183946488294,0.6880196523053667,598,35,28,0.6436372251297624,0.6384072442108156,0.6063172509545296,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p35_base0p1,fine_power_base_grid,0.35,0.1,0.657190635451505,0.6712130792487935,0.657190635451505,0.6930083144368859,598,35,28,0.6414304021020439,0.6351539845736273,0.6065602221450885,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p35_base0p15,fine_power_base_grid,0.35,0.15,0.6471571906354515,0.6594004375254375,0.6471571906354515,0.6694708994708994,598,35,28,0.6338717667075876,0.6279891603105889,0.6084692814994793,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p4_base0p0,fine_power_base_grid,0.4,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p4_base0p025,fine_power_base_grid,0.4,0.025,0.6488294314381271,0.6587348101633816,0.6488294314381271,0.6894769463340893,598,35,28,0.6389440244664125,0.634603153129939,0.6045123221103783,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p4_base0p05,fine_power_base_grid,0.4,0.05,0.6488294314381271,0.6585033286819002,0.6488294314381271,0.6864119425547998,598,35,28,0.6382854127630248,0.6344985140520855,0.6046164526206179,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p4_base0p075,fine_power_base_grid,0.4,0.075,0.6555183946488294,0.6624148933077506,0.6555183946488294,0.68954119425548,598,35,28,0.6435460145161638,0.6386935253899539,0.6057965984033321,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p4_base0p1,fine_power_base_grid,0.4,0.1,0.6588628762541806,0.6620671986743416,0.6588628762541806,0.6892630385487529,598,35,28,0.6454365617798453,0.6399614770150484,0.6064213814647692,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p4_base0p15,fine_power_base_grid,0.4,0.15,0.6521739130434783,0.6663519681376824,0.6521739130434783,0.6883257747543462,598,35,28,0.6394652279726907,0.6337650956847386,0.6075668170774037,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p5_base0p0,fine_power_base_grid,0.5,0.0,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.639688031702957,0.6361615946883805,0.6040263797292607,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p5_base0p025,fine_power_base_grid,0.5,0.025,0.6488294314381271,0.6587348101633816,0.6488294314381271,0.6894769463340893,598,35,28,0.6403121836703927,0.6360912483680341,0.6044429017702188,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p5_base0p05,fine_power_base_grid,0.5,0.05,0.6471571906354515,0.6545350747136462,0.6471571906354515,0.6832373393801966,598,35,28,0.6367099567099568,0.6320183553219267,0.604581742450538,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p5_base0p075,fine_power_base_grid,0.5,0.075,0.6488294314381271,0.6585033286819002,0.6488294314381271,0.6864119425547998,598,35,28,0.6382854127630248,0.6344985140520855,0.6051718153418952,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p5_base0p1,fine_power_base_grid,0.5,0.1,0.6538461538461539,0.6612244171172744,0.6538461538461539,0.6885888133030991,598,35,28,0.6441714587236975,0.640054069607641,0.6058313085734119,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p5_base0p15,fine_power_base_grid,0.5,0.15,0.6588628762541806,0.6792629658701088,0.6588628762541806,0.7030196523053667,598,35,28,0.6464315866554673,0.6412842283377997,0.6066990628254079,28
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,reference_score_family,1.0,0.05,0.6198630136986302,0.6411858974358975,0.6198630136986302,0.6251388888888889,584,30,26,0.6230122655122655,0.6204083416583418,0.6484640417694811,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,reference_score_family,0.5,0.05,0.6301369863013698,0.6569037444037444,0.6301369863013698,0.6387610229276895,584,30,26,0.6400103715728716,0.6387549487549489,0.6501090727032149,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p25_base0p05,reference_score_family,0.25,0.05,0.6386986301369864,0.6552031302031304,0.6386986301369864,0.6308056758056758,584,30,26,0.6409750405844157,0.64109681984682,0.6544719808318135,26
V2-S,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p1_base0p0,fine_power_base_grid,0.1,0.0,0.6164383561643836,0.6384615384615385,0.6164383561643836,0.6216666666666666,584,30,26,0.6169147952741703,0.6142728105228106,0.6478203340128026,26
