phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,base_weight,history_floor,history_cap,position_floor,position_cap,context_std_floor,context_std_ref,context_count_floor,context_count_ref,fallback_base_weight,mean_reliability,std_reliability,min_reliability,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.858884713036285,0.0700358132917189,0.625760625,0.6215753424657534,0.6083189958189958,0.6215753424657534,0.6030299021965689,584,30,26,0.619693023989899,0.6188660876160876,0.6064799914172299,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-real,True,real_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8742255532289412,0.08938848098402598,0.5625156250000001,0.6506849315068494,0.628208596958597,0.6506849315068494,0.6137860750360751,584,30,26,0.6392974386724386,0.6389083139083139,0.6042985373529306,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6504854368932039,0.6728742174947993,0.6504854368932039,0.670429180607752,618,28,24,0.6715398044069374,0.68498593998594,0.5881125027466491,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9883348895113602,0.02043372847516129,0.8644444444444445,0.6472491909385113,0.6703064264895082,0.6472491909385113,0.6682282168889311,618,28,24,0.668719014086147,0.6826959267584267,0.5841939500476085,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.6521035598705501,0.6803083243284158,0.6521035598705501,0.6818432889861461,618,28,24,0.6753066572122516,0.6898996219829554,0.5779682121145535,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9303081232492997,0.06357390781398536,0.81,0.6844660194174758,0.7026519946735696,0.6844660194174758,0.6956997962355106,618,28,24,0.6927568837533872,0.704187240228907,0.587013843111404,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8803841361900694,0.07051939459837515,0.7,0.6521035598705501,0.6760793456999274,0.6521035598705501,0.6731764333550048,618,28,24,0.6693861887917831,0.6825363062863063,0.5841573280597671,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.827912488747389,0.06338275762173709,0.7,0.6537216828478964,0.6793316605147423,0.6537216828478964,0.6759641317677031,618,28,24,0.6734113303169247,0.6875544941169941,0.582985424448839,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8702268050569839,0.080866361634831,0.578125,0.6537216828478964,0.6783941605147422,0.6537216828478964,0.6751605603391316,618,28,24,0.6687895631951576,0.6825914209247544,0.573610195561415,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8859542544573062,0.058663788489573036,0.715125,0.6553398058252428,0.6839799655276306,0.6553398058252428,0.6797889544318115,618,28,24,0.677011682955739,0.6915229600646268,0.5834248883029372,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8382568192692988,0.08584740212764681,0.6536951901194865,0.6909385113268608,0.7109860275388526,0.6909385113268608,0.7022586441336441,618,28,24,0.7046917437651704,0.7151058740642074,0.585768695524793,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8403314733104023,0.07760264240948017,0.6507637500000001,0.6909385113268608,0.7145351346817099,0.6909385113268608,0.7054601747458891,618,28,24,0.7037898678632943,0.7147762885262884,0.5814106789716545,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8403314733104023,0.07760264240948017,0.6507637500000001,0.686084142394822,0.7082024627240379,0.686084142394822,0.7000321702107416,618,28,24,0.6982440248174513,0.7088156403781404,0.5827656925217901,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-real,True,real_eeg,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8567233560915152,0.08375785512051832,0.5512421875,0.656957928802589,0.6864309459197875,0.656957928802589,0.682765144908002,618,28,24,0.6758031692472253,0.6903049265549267,0.5700578627407895,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6538461538461539,0.65943870283156,0.6538461538461539,0.6871602418745277,598,35,28,0.6398028256983481,0.6341583779976637,0.604790003471017,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9493346068131169,0.025042878757024368,0.8466666666666667,0.6471571906354515,0.6625424443281587,0.6471571906354515,0.6921829176114892,598,35,28,0.6404176089250716,0.6387027374080946,0.5998611593196806,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9016017191977077,0.0338078863219829,0.7629999999999999,0.6387959866220736,0.6625405546834119,0.6387959866220736,0.6915861678004536,598,35,28,0.6351581917253558,0.636190218511647,0.596876084692815,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9115759312320917,0.06521362817962645,0.81,0.6287625418060201,0.6642289522646667,0.6287625418060201,0.6770638699924415,598,35,28,0.6070073873058948,0.6010009748849034,0.5881291218326969,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.9082521797117559,0.07877069229043883,0.7,0.6538461538461539,0.65943870283156,0.6538461538461539,0.6871602418745277,598,35,28,0.6292851758523401,0.6228176750498179,0.5958000694203401,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8550559951457922,0.07479453518277183,0.7,0.6538461538461539,0.65943870283156,0.6538461538461539,0.6871602418745277,598,35,28,0.618010165622106,0.6117681491788635,0.5943075321069073,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8737992045089964,0.09749592950702268,0.578125,0.6521739130434783,0.6549744171172743,0.6521739130434783,0.6800173847316705,598,35,28,0.6228993560336844,0.6172389283996427,0.5917736896910795,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.878445744704725,0.06836121921784548,0.6777185205834487,0.6488294314381271,0.6698789900575617,0.6488294314381271,0.6919410430839003,598,35,28,0.6284737567573389,0.622610995155638,0.5945157931273863,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.841921989450368,0.08494531503396094,0.6075,0.6321070234113713,0.6677578638292925,0.6321070234113713,0.6798869992441422,598,35,28,0.6021837780793005,0.5964323292448291,0.5849357861853524,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8203751703926004,0.0785163649973564,0.5811436314003072,0.6287625418060201,0.6651454299668585,0.6287625418060201,0.6777970521541951,598,35,28,0.601816566518059,0.5958040223665223,0.5862894828184657,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8203751703926004,0.0785163649973564,0.5811436314003072,0.6337792642140468,0.6685184458398746,0.6337792642140468,0.6804954648526078,598,35,28,0.6052328185910276,0.5991770382395382,0.5867754251995835,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8315649504022444,0.09953394302914458,0.538234375,0.6471571906354515,0.6676468472004188,0.6471571906354515,0.6776553287981859,598,35,28,0.6247946415110593,0.6201544140383426,0.5911489066296425,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6301369863013698,0.65232498982499,0.6301369863013698,0.6353218694885362,584,30,26,0.6349643759018759,0.6344869944869944,0.6526839037299289,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9739388264669163,0.025924592202257783,0.8555555555555556,0.6352739726027398,0.6456538831538834,0.6352739726027398,0.6300693442360109,584,30,26,0.6313601415945167,0.6291409516409516,0.6395594178020957,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9380112359550562,0.03880750372883351,0.7749999999999999,0.6352739726027398,0.6417478354978355,0.6352739726027398,0.6326497113997114,584,30,26,0.628393759018759,0.6259293484293486,0.631942209348067,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9205337078651686,0.0635114471568677,0.81,0.625,0.62626517001517,0.625,0.6268239939073273,584,30,26,0.6067161571067822,0.6041661579161579,0.6469262954618602,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.8806760563136806,0.08017447057867938,0.7,0.636986301369863,0.6585571835571837,0.636986301369863,0.6407231040564374,584,30,26,0.6392020652958154,0.6395323195323196,0.6295461860315417,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8275373732093043,0.06608600758101256,0.7,0.6386986301369864,0.6602487789987792,0.6386986301369864,0.635707671957672,584,30,26,0.6496116296897546,0.6506353368853369,0.6370918714014948,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8617848485067828,0.09232785361726153,0.578125,0.636986301369863,0.6588242775742776,0.636986301369863,0.6344731040564374,584,30,26,0.6359002976190478,0.6354530654530655,0.6300826091621071,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.872982993333495,0.07127984994305606,0.7283077698484172,0.6472602739726028,0.6579896954896955,0.6472602739726028,0.6397021805355139,584,30,26,0.642344200937951,0.640955895955896,0.6279726781818832,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.829160819344924,0.08582331080555075,0.6075,0.6267123287671232,0.6334232896732896,0.6267123287671232,0.6326970097803432,584,30,26,0.6287550730519481,0.6296101583601583,0.632299824768444,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8212144301302479,0.08178472702803632,0.625760625,0.6318493150684932,0.6379995004995005,0.6318493150684932,0.6366630591630591,584,30,26,0.638386544011544,0.6398244810744811,0.6256124164073954,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8212144301302479,0.08178472702803632,0.625760625,0.6386986301369864,0.6457743645243645,0.6386986301369864,0.6417478354978354,584,30,26,0.6434833829365079,0.6438621101121101,0.6272216857990917,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.835699533842686,0.09671989801624602,0.5625156250000001,0.6455479452054794,0.6547845672845671,0.6455479452054794,0.6285910694244026,584,30,26,0.6369070165945165,0.6343125393125392,0.6235740085112469,26
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6245954692556634,0.650267984980801,0.6245954692556634,0.6631516135980423,618,28,24,0.627595500847249,0.6456345544887211,0.5480480480480481,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9883348895113602,0.02043372847516129,0.8644444444444445,0.6132686084142395,0.6422658616168356,0.6132686084142395,0.6563970784506499,618,28,24,0.6197616680134163,0.6384156391448058,0.5428843477623965,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.968310924369748,0.0372885067789125,0.7869999999999999,0.6262135922330098,0.6546826385127792,0.6262135922330098,0.667784077694792,618,28,24,0.6236758094275576,0.6428215033423367,0.5374642935618545,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9303081232492997,0.06357390781398536,0.81,0.6375404530744336,0.6493311180432246,0.6375404530744336,0.6538802632552632,618,28,24,0.6336360026919468,0.6407946104821105,0.535230352303523,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.859758676898175,0.07924134736413438,0.7,0.6245954692556634,0.6506251278379439,0.6245954692556634,0.6634577360470219,618,28,24,0.6050180782698265,0.6251583640125307,0.545191532996411,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.8127289696210394,0.06631494895202739,0.7,0.6262135922330098,0.6540560140813301,0.6262135922330098,0.66639849568421,618,28,24,0.607966518718267,0.6285892502559169,0.5433238116164945,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8532493361161022,0.08209776701299726,0.578125,0.6229773462783171,0.6494346516474677,0.6229773462783171,0.6624373278837564,618,28,24,0.6049570282087765,0.6240781170989504,0.541602578187944,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8689947427642478,0.06526752733729553,0.715125,0.6229773462783171,0.6542703810171883,0.6229773462783171,0.6674307141271428,618,28,24,0.6077126059643542,0.6283715474340474,0.544459093239581,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8219298445937093,0.08660431600553323,0.6262508270628566,0.6407766990291263,0.6522213296834362,0.6407766990291263,0.6556135398992542,618,28,24,0.633824702880647,0.641309932351599,0.540723650479748,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8240094747144722,0.07939522937899533,0.6507637500000001,0.6618122977346278,0.6871640104594503,0.6618122977346278,0.7011894091358376,618,28,24,0.6490969306528747,0.6662079702704703,0.5405771625283821,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8240094747144722,0.07939522937899533,0.6507637500000001,0.6585760517799353,0.6847154756399144,0.6585760517799353,0.6939442204620777,618,28,24,0.6483086164030221,0.664831969727803,0.5420054200542006,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8399732631468271,0.084668617610221,0.5512421875,0.6229773462783171,0.6538762175038296,0.6229773462783171,0.6571132538096824,618,28,24,0.6073407555925038,0.6272251629543296,0.5418589321028345,24
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6538461538461539,0.6599103508924938,0.6538461538461539,0.6880778533635677,598,35,28,0.6533056578578966,0.6512912715591287,0.5981950711558487,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p80_cap90_base0p025,history_reliability,0.2,0.025,0.8,90.0,,,,,,,0.0,0.9493346068131169,0.025042878757024368,0.8466666666666667,0.637123745819398,0.6622190243618816,0.637123745819398,0.6929009826152683,598,35,28,0.6431040684025757,0.6464531582835155,0.592710864283235,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_rel_f0p70_cap100_base0p025,history_reliability,0.2,0.025,0.7,100.0,,,,,,,0.0,0.9016017191977077,0.0338078863219829,0.7629999999999999,0.6321070234113713,0.6791313448456305,0.6321070234113713,0.7082165532879819,598,35,28,0.6379358618164589,0.6423316068851783,0.5908018049288442,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,pos_rel_f0p80_cap20_base0p025,session_position_reliability,0.2,0.025,,,0.8,20.0,,,,,0.0,0.9115759312320917,0.06521362817962645,0.81,0.6270903010033445,0.663335804407233,0.6270903010033445,0.6808975812547242,598,35,28,0.6121887316663435,0.60909687865045,0.5889968760846928,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p0_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.0,,,0.0,0.9062412345830737,0.07969963476051724,0.7,0.6538461538461539,0.6599103508924938,0.6538461538461539,0.6880778533635677,598,35,28,0.629044065387349,0.6252404572940288,0.5754599097535578,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,std_rel_f0p70_ref1p5_base0p025,context_std_reliability,0.2,0.025,,,,,0.7,1.5,,,0.0,0.852722345699842,0.07429368210704781,0.7,0.6505016722408027,0.655148446130589,0.6505016722408027,0.683474678760393,598,35,28,0.6174197195838987,0.6148508469044183,0.5744186046511628,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,count_std_rel_f0p75_count12_std1p0_base0p025,context_count_std_reliability,0.2,0.025,,,,,0.75,1.0,0.75,12.0,0.0,0.8721726816544183,0.09763262562674074,0.578125,0.6555183946488294,0.6777674937496367,0.6555183946488294,0.702363567649282,598,35,28,0.6339288406452586,0.6302986927094069,0.5733078792086082,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_std_rel_fallback0p05,history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,,,0.05,0.8768647749860138,0.06918950466952116,0.6818275383171837,0.6438127090301003,0.6776470288970289,0.6438127090301003,0.7044497354497354,598,35,28,0.6332504145936981,0.6336666194255479,0.5790003471017009,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,pos_std_rel_fallback0p05,position_context_std_fallback,0.2,0.025,,,0.8,20.0,0.75,1.0,,,0.05,0.8404514416522575,0.08589116393025331,0.6075,0.6321070234113713,0.6612688237688238,0.6321070234113713,0.6649735449735449,598,35,28,0.6050111994141845,0.6011909700748986,0.5716765012148559,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p05,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.05,0.8189419858569823,0.0795698442119308,0.584667114106985,0.6254180602006689,0.6566464620036048,0.6254180602006689,0.6664191232048375,598,35,28,0.599181904331158,0.5962821883804026,0.5720236029156544,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_pos_std_rel_fallback0p10,history_position_context_std_fallback,0.2,0.025,0.85,100.0,0.85,20.0,0.75,1.0,,,0.1,0.8189419858569823,0.0795698442119308,0.584667114106985,0.6254180602006689,0.6534386083493227,0.6254180602006689,0.6620823885109598,598,35,28,0.5987210053627964,0.5949873522641381,0.5730301978479695,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,count_hist_std_rel_fallback0p05,count_history_context_std_fallback,0.2,0.025,0.85,100.0,,,0.75,1.0,0.75,12.0,0.05,0.8300315933033333,0.0997970664721317,0.538234375,0.6404682274247492,0.6702065527065526,0.6404682274247492,0.6949259259259258,598,35,28,0.6242463009627189,0.6229715952037381,0.5715723707046164,28
V2-U,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,margin_power0p2_base0p025,v2s_reference,0.2,0.025,,,,,,,,,0.0,1.0,0.0,1.0,0.6335616438356164,0.6530777093277094,0.6335616438356164,0.6510403639570307,584,30,26,0.6336474116161617,0.6323488548488547,0.6490362264420841,26
