phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,base_weight,history_floor,history_cap,agreement_gamma,selected_alignment,stage1_source,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6547665561951277,0.6471571906354515,0.686302343159486,598,35,28,0.6395387779716138,0.6356258804026662,0.604581742450538,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6547665561951277,0.6471571906354515,0.686302343159486,598,35,28,0.6395387779716138,0.6356258804026662,0.604581742450538,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.6356384742951906,0.6341258030990174,0.6146476917736897,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6583379847665564,0.6471571906354515,0.6927309145880575,598,35,28,0.6347263681592039,0.633133739606954,0.6153766053453661,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6545350747136462,0.6471571906354515,0.6835774754346183,598,35,28,0.6467449548792832,0.6452607280285853,0.6288788615064215,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6488294314381271,0.6554279318565034,0.6488294314381271,0.6839516250944823,598,35,28,0.6444279683831923,0.6423270545591974,0.6293648038875391,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6521739130434783,0.6605866620152335,0.6521739130434783,0.690618291761149,598,35,28,0.6420830910383148,0.6381493077028791,0.6042346407497396,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6537414239199955,0.6471571906354515,0.6835547996976569,598,35,28,0.6370665072903879,0.6334072442108155,0.6049635543214162,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6545350747136462,0.6471571906354515,0.6832373393801966,598,35,28,0.6367099567099568,0.6320183553219267,0.604581742450538,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6164383561643836,0.6384615384615385,0.6164383561643836,0.6216666666666666,584,30,26,0.6169147952741703,0.6142728105228106,0.6478203340128026,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.6411858974358975,0.6198630136986302,0.6251388888888889,584,30,26,0.6230122655122655,0.6204083416583418,0.6484640417694811,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.6411858974358975,0.6198630136986302,0.6251388888888889,584,30,26,0.6230122655122655,0.6204083416583418,0.6484640417694811,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.6411858974358975,0.6198630136986302,0.6251388888888889,584,30,26,0.6230122655122655,0.6204083416583418,0.6484640417694811,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.6411858974358975,0.6198630136986302,0.6251388888888889,584,30,26,0.6230122655122655,0.6204083416583418,0.6484640417694811,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.6411858974358975,0.6198630136986302,0.6251388888888889,584,30,26,0.6230122655122655,0.6204083416583418,0.6484640417694811,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6164383561643836,0.6384615384615385,0.6164383561643836,0.6216666666666666,584,30,26,0.636736562049062,0.6353775391275391,0.5839323391624647,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6181506849315068,0.6392628205128207,0.6181506849315068,0.622361111111111,584,30,26,0.638496911075036,0.6369384781884782,0.5864177663340844,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.6420787545787547,0.6198630136986302,0.6259126984126984,584,30,26,0.6322301136363637,0.6300738150738149,0.5821263812895612,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6232876712328768,0.6445563695563697,0.6232876712328768,0.6280599647266315,584,30,26,0.6344239267676769,0.6318576793576793,0.584129027643672,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6215753424657534,0.6301765364265365,0.6215753424657534,0.6155974426807761,584,30,26,0.6161147186147186,0.6108547471047471,0.6515752959267604,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6215753424657534,0.6346750471750471,0.6215753424657534,0.619496151996152,584,30,26,0.6211037833694083,0.6169067044067045,0.6592282659228267,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6301369863013698,0.6569037444037444,0.6301369863013698,0.6387610229276895,584,30,26,0.6400103715728716,0.6387549487549489,0.6501090727032149,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6245954692556634,0.623670957734264,0.6245954692556634,0.639478811532383,618,28,24,0.6137238150350038,0.62022362668196,0.541529334212261,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6229773462783171,0.6258094381264209,0.6229773462783171,0.6421871448657164,618,28,24,0.6137432400544288,0.6209527933486267,0.542774481798872,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6229773462783171,0.6258094381264209,0.6229773462783171,0.6421871448657164,618,28,24,0.6137432400544288,0.6209527933486267,0.542774481798872,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6229773462783171,0.6258094381264209,0.6229773462783171,0.6421871448657164,618,28,24,0.6137432400544288,0.6209527933486267,0.542774481798872,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6229773462783171,0.6258094381264209,0.6229773462783171,0.6421871448657164,618,28,24,0.6137432400544288,0.6209527933486267,0.542774481798872,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6229773462783171,0.6258094381264209,0.6229773462783171,0.6421871448657164,618,28,24,0.6137432400544288,0.6209527933486267,0.542774481798872,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6245954692556634,0.623670957734264,0.6245954692556634,0.639478811532383,618,28,24,0.6231893495005384,0.6288049758883093,0.5981652384091409,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6245954692556634,0.623670957734264,0.6245954692556634,0.639478811532383,618,28,24,0.6241606004717893,0.6295765808265809,0.599758294880246,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6246189619359447,0.6213592233009708,0.6411667367024511,618,28,24,0.6255827893939782,0.6317442395567395,0.6052882150443125,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6181229773462783,0.6231812329982157,0.6181229773462783,0.6399343976129691,618,28,24,0.6224773478269983,0.6273578774620442,0.6073390463634366,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6213592233009708,0.6295564318734145,0.6213592233009708,0.6453988537917109,618,28,24,0.6157110954313751,0.625146215667049,0.5477184501574746,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6375404530744336,0.6484685498838298,0.6375404530744336,0.6527138403924118,618,28,24,0.6283237353167422,0.6389162573537573,0.5557020435069215,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6197411003236246,0.6290205287333448,0.6197411003236246,0.6449395082430797,618,28,24,0.6151082018214885,0.6234942410984078,0.54467882516663,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6488294314381271,0.6671642246642246,0.6488294314381271,0.6977925170068028,598,35,28,0.6534999246193276,0.6545109900020615,0.5967719541825756,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6505016722408027,0.666975260189546,0.6505016722408027,0.6976413454270598,598,35,28,0.6555847386444402,0.6563061525115097,0.5968413745227352,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6505016722408027,0.666975260189546,0.6505016722408027,0.6976413454270598,598,35,28,0.6555847386444402,0.6563061525115097,0.5968413745227352,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6505016722408027,0.666975260189546,0.6505016722408027,0.6976413454270598,598,35,28,0.6555847386444402,0.6563061525115097,0.5968413745227352,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6505016722408027,0.666975260189546,0.6505016722408027,0.6976413454270598,598,35,28,0.6555847386444402,0.6563061525115097,0.5968413745227352,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6505016722408027,0.666975260189546,0.6505016722408027,0.6976413454270598,598,35,28,0.6555847386444402,0.6563061525115097,0.5968413745227352,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6488294314381271,0.6671642246642246,0.6488294314381271,0.6977925170068028,598,35,28,0.6381000839956064,0.6371940708101421,0.6148559527941687,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6665028490028491,0.6471571906354515,0.6972634164777022,598,35,28,0.63653065839633,0.635432406548478,0.6149080180492884,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6488294314381271,0.6647431173324031,0.6488294314381271,0.6952603930461074,598,35,28,0.6589425168529647,0.6607831289081288,0.6290524123568206,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6521739130434783,0.6647360311646027,0.6521739130434783,0.6916832955404384,598,35,28,0.6593109129676293,0.660349455438741,0.627906976744186,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6438127090301003,0.6563436464329321,0.6438127090301003,0.6836371882086169,598,35,28,0.6471435032629063,0.6490487786023501,0.5972578965636932,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6471571906354515,0.6750249651142509,0.6471571906354515,0.6976054421768707,598,35,28,0.6515724408261722,0.6539755978148836,0.5984727525164873,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6521739130434783,0.6623550787836503,0.6521739130434783,0.6897785336356765,598,35,28,0.6553490125131917,0.6548520708788566,0.5973273169038529,28
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6164383561643836,0.6296141358641358,0.6164383561643836,0.6319751082251082,584,30,26,0.6074147727272727,0.6029717504717503,0.6441726567249579,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.637754144004144,0.6198630136986302,0.6371779300945968,584,30,26,0.615027619949495,0.6107530895030894,0.6451382183599756,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.637754144004144,0.6198630136986302,0.6371779300945968,584,30,26,0.615027619949495,0.6107530895030894,0.6451382183599756,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.637754144004144,0.6198630136986302,0.6371779300945968,584,30,26,0.615027619949495,0.6107530895030894,0.6451382183599756,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.637754144004144,0.6198630136986302,0.6371779300945968,584,30,26,0.615027619949495,0.6107530895030894,0.6451382183599756,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6198630136986302,0.637754144004144,0.6198630136986302,0.6371779300945968,584,30,26,0.615027619949495,0.6107530895030894,0.6451382183599756,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6164383561643836,0.6296141358641358,0.6164383561643836,0.6319751082251082,584,30,26,0.6244784902597403,0.6221679709179709,0.5863104817079712,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_rank_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6164383561643836,0.6291333666333666,0.6164383561643836,0.6315584415584415,584,30,26,0.626980350378788,0.62507548007548,0.588778028108572,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p05,session_block_listwise,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6232876712328768,0.636746817996818,0.6232876712328768,0.636304914221581,584,30,26,0.6357792207792208,0.6326317663817663,0.584593927690162,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,session_z_eeg_base0p10,session_block_listwise,0.1,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6267123287671232,0.6431989306989306,0.6267123287671232,0.6430078563411897,584,30,26,0.6389413104256854,0.6369700207200206,0.5871329971748382,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p10_base0p05,eeg_base_agreement,0.05,,,0.1,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.613013698630137,0.615739121989122,0.613013698630137,0.6192093554593555,584,30,26,0.6022419507575758,0.5965964590964591,0.6487501341057826,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,agreement_gate0p25_base0p05,eeg_base_agreement,0.05,,,0.25,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.625,0.6235891423391423,0.625,0.6254836059002726,584,30,26,0.6126871392496394,0.6072395197395197,0.6530772806923435,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,sqrt_margin_eeg_base0p05,margin_shrinkage,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6284246575342466,0.6445496632996632,0.6284246575342466,0.6441784912618247,584,30,26,0.6227904040404041,0.6194862544862545,0.6475700032185387,26
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,eeg_only,baseline,0.0,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6536947806605636,0.6472491909385113,0.676905759584331,618,28,24,0.6329298615137775,0.6422608641358641,0.5684831172636051,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,v2n_eeg_base_0p05,v2n_reference,0.05,,,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6549447806605636,0.6472491909385113,0.6779771881557596,618,28,24,0.6339399625238785,0.6435108641358641,0.5691056910569106,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap5_base0p05,history_reliability,0.05,0.25,5.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6549447806605636,0.6472491909385113,0.6779771881557596,618,28,24,0.6339399625238785,0.6435108641358641,0.5691056910569106,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap10_base0p05,history_reliability,0.05,0.25,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6549447806605636,0.6472491909385113,0.6779771881557596,618,28,24,0.6339399625238785,0.6435108641358641,0.5691056910569106,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p25_cap20_base0p05,history_reliability,0.05,0.25,20.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6549447806605636,0.6472491909385113,0.6779771881557596,618,28,24,0.6339399625238785,0.6435108641358641,0.5691056910569106,24
V2-O,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,hist_gate_floor0p50_cap10_base0p05,history_reliability,0.05,0.5,10.0,,user_center_alpha_2p0,V1-profile-dynamic-gated_cross_attention,0.6472491909385113,0.6549447806605636,0.6472491909385113,0.6779771881557596,618,28,24,0.6339399625238785,0.6435108641358641,0.5691056910569106,24
