experiment_id,suite,fold,model,mode,representation,interaction,auxiliary_weight,seed,params,eeg_params,base_epoch,base_dev_gauc,recovery_epoch,residual_scale,correction_abs_mean,eeg_gradient_norm,zero_sensitivity,shuffle_sensitivity,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
GR_auth_roll2_E1-band_region-bilinear_s0,auth,roll2,E1-band_region-bilinear,real,band_region,bilinear,0.0,0,19739,18145,8,0.5939790764790766,6,-0.06193424016237259,0.2897995114326477,0.5981375709440128,0.06658773869276047,0.032598040997982025,0.6003661616161616,0.6076023513523514,0.6364124021027787,0.6164818459846765,0.2132603224933505,0.0659618194749987,11.166426658630371
GR_auth_roll2_E1-band_region-bilinear_s1,auth,roll2,E1-band_region-bilinear,real,band_region,bilinear,0.0,1,19739,18145,15,0.6270128742784993,3,0.025415651500225067,0.036650899797677994,0.05876007717690996,0.007355098146945238,0.00326921627856791,0.632969990079365,0.6345250120250121,0.6239316239316239,0.6108201437514704,0.2121578436442567,0.07765641189481162,12.251645803451538
GR_auth_roll2_E1-band_region-bilinear_s2,auth,roll2,E1-band_region-bilinear,real,band_region,bilinear,0.0,2,19739,18145,11,0.6183198051948053,1,-0.003686184762045741,0.0004884474910795689,0.0069257201851920846,0.00010089763236464933,3.7962821807013825e-05,0.6183198051948053,0.6170966070966071,0.5835926045131066,0.6218171922072624,0.21646542652322417,0.040609900777494996,10.20412564277649
GR_auth_roll2_E1-band_region-bilinear_s3,auth,roll2,E1-band_region-bilinear,real,band_region,bilinear,0.0,3,19739,18145,18,0.6097288735569986,6,0.059628140181303024,0.10030090808868408,0.3887884542566452,0.023473413661122322,0.012180918827652931,0.6136080672799423,0.6156448181448181,0.6418839180345457,0.6158223662779615,0.21365186512568002,0.06520580996241254,12.689533472061157
GR_auth_roll2_E1-band_region-bilinear_s4,auth,roll2,E1-band_region-bilinear,real,band_region,bilinear,0.0,4,19739,18145,13,0.6181387536075036,1,0.006983496714383364,0.0009500456508249044,0.007417861022245778,0.0001974851475097239,9.248049900634214e-05,0.6181387536075036,0.6204131516631517,0.5815184350749205,0.6232806525877648,0.21703584804574425,0.06627222552393258,10.457793951034546
GR_auth_roll2_E2-band_region-bilinear_s0,auth,roll2,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,0,19739,18145,8,0.5939790764790766,1,-0.004159496631473303,0.0005545088788494468,0.05168461200901351,0.0,0.0,0.5939790764790766,0.5984135309135309,0.6020097986625182,0.6244482335453301,0.2172135571632686,0.037873409032492,8.124400615692139
GR_auth_roll2_E2-band_region-bilinear_s1,auth,roll2,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,1,19739,18145,15,0.6270128742784993,3,0.025013873353600502,0.038613270968198776,0.09433063468894984,0.0,0.0,0.6377681953463202,0.6397391034891035,0.6282587705181848,0.6097411504932715,0.21168446339550176,0.07953967989665679,10.644798755645752
GR_auth_roll2_E2-band_region-bilinear_s2,auth,roll2,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,2,19739,18145,11,0.6183198051948053,6,-0.05764287710189819,0.21300214529037476,0.2098649112688822,0.0,0.0,0.6252952516233766,0.6234512247012247,0.6130958766942031,0.6118069830204272,0.21322657040250217,0.09465378671433265,10.880245685577393
GR_auth_roll2_E2-band_region-bilinear_s3,auth,roll2,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,3,19739,18145,18,0.6097288735569986,9,0.0824592188000679,0.23828266561031342,0.3522064353204052,0.0,0.0,0.6351343795093796,0.6362730787730789,0.6414905410721311,0.6097229561498064,0.2109468546145442,0.05065631090036823,13.068635940551758
GR_auth_roll2_E2-band_region-bilinear_s4,auth,roll2,E2-band_region-bilinear,causal_shuffle,band_region,bilinear,0.0,4,19739,18145,13,0.6181387536075036,1,0.006402019876986742,0.0010266685858368874,0.00923983630796074,0.0,0.0,0.6181387536075036,0.6204131516631517,0.5813038658226942,0.6232779839814844,0.2170348818441796,0.06629756856264987,8.059971332550049
