phase,split_version,config_id,fold,seed,candidate,uses_eeg,control_type,pairwise_c,pair_sample_rate,pair_cap,alignment_train_only,score_alignment,transfer_gauc,transfer_macro_user_auc,transfer_global_auc,transfer_valid_user_count,local_user_pair_gauc,local_pair_auc,local_user_macro_auc,local_pair_count
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_center,0.6267774846681096,0.6221640396640397,0.39816900904767016,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.6267774846681096,0.6221640396640397,0.39984980152344174,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.6267774846681096,0.6221640396640397,0.3207810320781032,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.6267774846681096,0.6221640396640397,0.39816900904767016,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.6267774846681096,0.6221640396640397,0.616028323141294,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.6267774846681096,0.6221640396640397,0.6458892107427672,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.6267774846681096,0.6221640396640397,0.46865500840396235,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.6267774846681096,0.6221640396640397,0.5597754175160032,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.6267774846681096,0.6221640396640397,0.6292600936952402,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.6267774846681096,0.6221640396640397,0.6629832278367843,26,0.6404109589041096,0.6404109589041096,0.648462185962186,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,raw,0.630915404040404,0.6295780608280608,0.32957837141937557,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,fold_train_zscore,0.630915404040404,0.6295780608280608,0.32957837141937557,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_center,0.630915404040404,0.6295780608280608,0.4215928190823588,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_zscore,0.630915404040404,0.6295780608280608,0.4142259414225941,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.630915404040404,0.6295780608280608,0.32914923291492326,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.630915404040404,0.6295780608280608,0.4215928190823588,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.630915404040404,0.6295780608280608,0.5506919858384294,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.630915404040404,0.6295780608280608,0.5925329900225298,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.630915404040404,0.6295780608280608,0.45717555340986304,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.630915404040404,0.6295780608280608,0.4963344419411365,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.630915404040404,0.6295780608280608,0.5303436684189823,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.630915404040404,0.6295780608280608,0.5515860243893717,26,0.660958904109589,0.660958904109589,0.6519307081807082,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,raw,0.5646544015425135,0.5834967578717579,0.35127810737566834,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,fold_train_zscore,0.5646544015425135,0.5834967578717579,0.35127810737566834,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_center,0.5646544015425135,0.5834967578717579,0.4005713030103274,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_zscore,0.5646544015425135,0.5834967578717579,0.3974218120559584,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.5646544015425135,0.5834967578717579,0.3532923167069508,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.5646544015425135,0.5834967578717579,0.4005713030103274,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.5646544015425135,0.5834967578717579,0.5359261700725115,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.5646544015425135,0.5834967578717579,0.5829488024609977,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.5646544015425135,0.5834967578717579,0.5247930857686955,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.5646544015425135,0.5834967578717579,0.6350985131472937,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.5646544015425135,0.5834967578717579,0.6751263458580532,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.5646544015425135,0.5834967578717579,0.6874313337727972,24,0.5614886731391586,0.5614886731391586,0.5907741510415013,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,raw,0.5779798387315869,0.5995829671871339,0.3248004101662638,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.5779798387315869,0.5995829671871339,0.3248004101662638,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_center,0.5779798387315869,0.5995829671871339,0.3880465831685344,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.5779798387315869,0.5995829671871339,0.3820039551746868,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.5779798387315869,0.5995829671871339,0.32238335896872483,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.5779798387315869,0.5995829671871339,0.3880465831685344,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.5779798387315869,0.5995829671871339,0.5619644034278181,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.5779798387315869,0.5995829671871339,0.6113674650260016,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.5779798387315869,0.5995829671871339,0.5129275617080495,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.5779798387315869,0.5995829671871339,0.6222075734270855,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.5779798387315869,0.5995829671871339,0.6624185160770527,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.5779798387315869,0.5995829671871339,0.6776166410312752,24,0.5760517799352751,0.5760517799352751,0.60540916974418,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,raw,0.6220236736845128,0.6302661381828049,0.35523328206255034,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.6220236736845128,0.6302661381828049,0.35523328206255034,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_center,0.6220236736845128,0.6302661381828049,0.3526697429136454,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.6220236736845128,0.6302661381828049,0.35512341609902587,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.6220236736845128,0.6302661381828049,0.33743499597158133,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.6220236736845128,0.6302661381828049,0.3526697429136454,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.6220236736845128,0.6302661381828049,0.5234380722185601,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.6220236736845128,0.6302661381828049,0.556251373324544,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.6220236736845128,0.6302661381828049,0.4170145755511609,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.6220236736845128,0.6302661381828049,0.5000366219878415,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.6220236736845128,0.6302661381828049,0.5663224199809566,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.6220236736845128,0.6302661381828049,0.6012231743939062,24,0.6213592233009708,0.6213592233009708,0.638309598378774,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,raw,0.6634221256598879,0.6647462799546133,0.3606533362630923,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,fold_train_zscore,0.6634221256598879,0.6647462799546133,0.3606533362630923,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_center,0.6634221256598879,0.6647462799546133,0.42192192192192185,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_zscore,0.6634221256598879,0.6647462799546133,0.4149271222441954,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.6634221256598879,0.6647462799546133,0.35823628506555333,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.6634221256598879,0.6647462799546133,0.42192192192192185,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.6634221256598879,0.6647462799546133,0.510913352376767,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.6634221256598879,0.6647462799546133,0.5586318025342415,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.6634221256598879,0.6647462799546133,0.4551746868820039,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.6634221256598879,0.6647462799546133,0.501245147586611,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.6634221256598879,0.6647462799546133,0.5463634366073391,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2028,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.6634221256598879,0.6647462799546133,0.575294807002124,24,0.6537216828478964,0.6537216828478964,0.6478039692827813,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,raw,0.5975672503284444,0.5910669621383907,0.42391530718500514,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,fold_train_zscore,0.5975672503284444,0.5910669621383907,0.42391530718500514,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_center,0.5975672503284444,0.5910669621383907,0.5590419993057966,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_zscore,0.5975672503284444,0.5910669621383907,0.5529677195418258,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.5975672503284444,0.5910669621383907,0.45716765012148564,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.5975672503284444,0.5910669621383907,0.5590419993057966,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.5975672503284444,0.5910669621383907,0.622075668170774,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.5975672503284444,0.5910669621383907,0.6398125650815688,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.5975672503284444,0.5910669621383907,0.6296424852481778,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.5975672503284444,0.5910669621383907,0.6754599097535579,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.5975672503284444,0.5910669621383907,0.6934744880249915,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.5975672503284444,0.5910669621383907,0.6916001388406804,28,0.6270903010033445,0.6270903010033445,0.6062461282104138,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,raw,0.6298461157416382,0.6330035473785474,0.4111766747657063,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.6298461157416382,0.6330035473785474,0.4111766747657063,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_center,0.6298461157416382,0.6330035473785474,0.5249566122874002,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.6298461157416382,0.6330035473785474,0.5305449496702535,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.6298461157416382,0.6330035473785474,0.4348837209302326,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.6298461157416382,0.6330035473785474,0.5249566122874002,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.6298461157416382,0.6330035473785474,0.610204790003471,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.6298461157416382,0.6330035473785474,0.6289829920166609,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.6298461157416382,0.6330035473785474,0.5995487677889622,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.6298461157416382,0.6330035473785474,0.6559527941686915,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.6298461157416382,0.6330035473785474,0.673724401249566,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.6298461157416382,0.6330035473785474,0.6767094758764318,28,0.6605351170568562,0.6605351170568562,0.6568698398162683,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,raw,0.6413118390730331,0.6409292542774685,0.4238805970149254,28,0.6387959866220736,0.6387959866220736,0.6578523460666318,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2029,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.6413118390730331,0.6409292542774685,0.4238805970149254,28,0.6387959866220736,0.6387959866220736,0.6578523460666318,598
