phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,power,context_threshold,smooth_threshold,smooth_scale,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.5753424657534246,0.580790737040737,0.5753424657534246,0.5643969456469456,584,30,26,0.5752642496392496,0.5731719669219669,0.6177091156170654,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.565068493150685,0.5647116772116771,0.565068493150685,0.5499326599326598,584,30,26,0.558653161075036,0.5559010434010433,0.6124879304795623,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.5633561643835616,0.5584616772116772,0.5633561643835616,0.5445159932659932,584,30,26,0.5554066332972583,0.5507194194694194,0.6119515073489968,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.5616438356164384,0.5575001387501387,0.5616438356164384,0.5436826599326599,584,30,26,0.5579288419913421,0.5525953213453213,0.6088760147337553,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.5667808219178082,0.5671155233655234,0.5667808219178082,0.5520159932659932,584,30,26,0.5631174467893219,0.560365329115329,0.6125952151056755,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.565068493150685,0.5666347541347542,0.565068493150685,0.5515993265993266,584,30,26,0.5602379825036075,0.5579385891885892,0.6137038229088438,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.565068493150685,0.5666347541347542,0.565068493150685,0.5515993265993266,584,30,26,0.5602379825036075,0.5579385891885892,0.6137038229088438,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.565068493150685,0.5647116772116771,0.565068493150685,0.5499326599326598,584,30,26,0.5600121753246754,0.5566017316017315,0.6118799842649215,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.5667808219178082,0.5671155233655234,0.5667808219178082,0.5520159932659932,584,30,26,0.5608368281024532,0.5579372016872017,0.6122375996852985,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.5922330097087378,0.6271105906775735,0.5922330097087378,0.6195991871884728,618,28,24,0.6069500623696428,0.6248735446652113,0.6397861275910056,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.5970873786407767,0.6313801139330035,0.5970873786407767,0.6225428671857244,618,28,24,0.612804056860001,0.6307935081893415,0.6422031787885446,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6019417475728155,0.6383880617552573,0.6019417475728155,0.6195498516034229,618,28,24,0.6213897019841076,0.6390140684932352,0.6480993188310262,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.5938511326860841,0.6298283937078765,0.5938511326860841,0.6219287326430184,618,28,24,0.6092784158343599,0.6275913476955144,0.6400791034937376,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.5906148867313916,0.6261636209806037,0.5906148867313916,0.6187874988767845,618,28,24,0.6046217089049256,0.622884908301575,0.6394931516882737,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.5906148867313916,0.6246596102854166,0.5906148867313916,0.6166229967122824,618,28,24,0.5963412267608073,0.6146993824077157,0.6368197465758441,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.5970873786407767,0.6312664775693672,0.5970873786407767,0.6224454645883217,618,28,24,0.6126610180805985,0.6306798718257052,0.6329011938768037,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.5970873786407767,0.6313801139330035,0.5970873786407767,0.6225428671857244,618,28,24,0.612804056860001,0.6307935081893415,0.6422031787885446,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.5970873786407767,0.6313801139330035,0.5970873786407767,0.6225428671857244,618,28,24,0.612804056860001,0.6307935081893415,0.6422031787885446,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.5922330097087378,0.6273774133157196,0.5922330097087378,0.6189525421668278,618,28,24,0.6054669495228936,0.6237498573956907,0.6358675748919651,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2030,V2H-local-H2_E0,False,H2_E0_non_eeg,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.5954692556634305,0.6298369040564603,0.5954692556634305,0.621220115862973,618,28,24,0.6083612774172215,0.6263733141858142,0.6366366366366366,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.7140468227424749,0.7262253057788771,0.7140468227424749,0.7490358001786573,598,35,28,0.7092797915185975,0.7083063200027484,0.607913918778202,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.7140468227424749,0.7250724407867264,0.7140468227424749,0.7493192468906755,598,35,28,0.7078570351704679,0.7075365689204974,0.6075321069073238,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.7107023411371237,0.7107907965050824,0.7107023411371237,0.7369171304885591,598,35,28,0.7028853567659538,0.7003663548752834,0.608538701839639,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.7123745819397993,0.7237331550724407,0.7123745819397993,0.7460652786367072,598,35,28,0.7081839719153152,0.7074791709613137,0.6077750780978827,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.7123745819397993,0.724415970933828,0.7123745819397993,0.747588332302618,598,35,28,0.7025681118218432,0.6996765486497629,0.6079833391183618,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.7140468227424749,0.7284574486360199,0.7140468227424749,0.7537977049405621,598,35,28,0.7080536710387456,0.7074905088297945,0.6156542867060049,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.7107023411371237,0.7227340054125768,0.7107023411371237,0.7474484985913558,598,35,28,0.7054227778854644,0.7051981335463477,0.6038875390489413,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.7140468227424749,0.7250724407867264,0.7140468227424749,0.7493192468906755,598,35,28,0.7078570351704679,0.7075365689204974,0.6075321069073238,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.7140468227424749,0.7250724407867264,0.7140468227424749,0.7493192468906755,598,35,28,0.7078570351704679,0.7075365689204974,0.6075321069073238,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.7157190635451505,0.7288351958887672,0.7157190635451505,0.7537183398611971,598,35,28,0.7293672330985763,0.7283151455026454,0.6097535577924332,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.7107023411371237,0.7222450598343455,0.7107023411371237,0.7476525802240088,598,35,28,0.7156631345437315,0.7138310185185184,0.6083998611593198,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.6335616438356164,0.6265426702926702,0.6335616438356164,0.6132549703383037,584,30,26,0.6062291441197691,0.6052570115070114,0.6152773307585023,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.6318493150684932,0.6263493450993451,0.6318493150684932,0.6144101731601732,584,30,26,0.6050795905483406,0.6039953102453102,0.6168866001501985,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6472602739726028,0.640434102934103,0.6472602739726028,0.6266169632836299,584,30,26,0.6182405528499278,0.6183090058090058,0.6215356006150986,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.6301369863013698,0.6229458041958041,0.6301369863013698,0.6096085858585859,584,30,26,0.6039114357864357,0.6027285214785214,0.6158495154311054,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.636986301369863,0.6299614737114736,0.636986301369863,0.6226994147827482,584,30,26,0.612618033008658,0.6124151311651311,0.6152058076744268,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.6352739726027398,0.6308161745661744,0.6352739726027398,0.6188105258938593,584,30,26,0.6153721365440116,0.6139613627113627,0.6263276472481494,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.6301369863013698,0.6253878066378066,0.6301369863013698,0.6135768398268399,584,30,26,0.6039858405483405,0.6030337717837717,0.6086256839394915,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.6318493150684932,0.6263493450993451,0.6318493150684932,0.6144101731601732,584,30,26,0.6050795905483406,0.6039953102453102,0.6168866001501985,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.6318493150684932,0.6263493450993451,0.6318493150684932,0.6144101731601732,584,30,26,0.6050795905483406,0.6039953102453102,0.6168866001501985,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.6318493150684932,0.6272193084693084,0.6318493150684932,0.6151641414141414,584,30,26,0.6232248827561327,0.6225245587745588,0.6222508314558525,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.6318493150684932,0.6272193084693084,0.6318493150684932,0.6151641414141414,584,30,26,0.6158400974025974,0.6146651959151959,0.62042699281193,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.6682847896440129,0.6855015707140965,0.6682847896440129,0.6651993079671651,618,28,24,0.6810185346898633,0.690633760529594,0.5674210796162016,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.6682847896440129,0.6916708290157078,0.6682847896440129,0.6722379439343725,618,28,24,0.6843122495220397,0.6939843913802247,0.5693620449718011,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6634304207119741,0.6866898538815462,0.6634304207119741,0.6605630744916461,618,28,24,0.6821613700984331,0.6941037897287897,0.573536951585732,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.6634304207119741,0.68336921777292,0.6634304207119741,0.6642469270147842,618,28,24,0.6774540436253723,0.6870920938629274,0.5677872994946165,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.6666666666666666,0.6730015707140966,0.6666666666666666,0.6544850222528794,618,28,24,0.6774054810768098,0.6781337605295938,0.5673478356405186,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.6715210355987055,0.6904035314984102,0.6715210355987055,0.671151688919546,618,28,24,0.6856361393074679,0.694976794039294,0.5660660660660661,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.6699029126213593,0.6902249600698388,0.6699029126213593,0.6709986276950565,618,28,24,0.682683536354865,0.6925385224343558,0.5389291730755146,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.6682847896440129,0.6916708290157078,0.6682847896440129,0.6722379439343725,618,28,24,0.6843122495220397,0.6939843913802247,0.5693620449718011,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.6682847896440129,0.6916708290157078,0.6682847896440129,0.6722379439343725,618,28,24,0.6843122495220397,0.6939843913802247,0.5693620449718011,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.6634304207119741,0.68336921777292,0.6634304207119741,0.6642469270147842,618,28,24,0.6770752557465844,0.686744871640705,0.5620742693913425,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.6634304207119741,0.6846627907576694,0.6634304207119741,0.6662310539989111,618,28,24,0.6759097545810832,0.6855874642332976,0.5619277814399766,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.7240802675585284,0.7345887445887447,0.7240802675585284,0.7594963924963924,598,35,28,0.724921927160733,0.7244581658420943,0.5824019437695245,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.7307692307692307,0.756751443001443,0.7307692307692307,0.7811948051948052,598,35,28,0.7299432491223535,0.7292632962275821,0.5834432488719195,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.725752508361204,0.7257447909233623,0.725752508361204,0.7455225726654297,598,35,28,0.7124315651181322,0.7094562976705833,0.5852481777160708,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.7274247491638796,0.7394498556998557,0.7274247491638796,0.7673535353535353,598,35,28,0.7270612306433201,0.7265414991754279,0.5826449149600834,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.7240802675585284,0.7366720779220779,0.7240802675585284,0.7611630591630593,598,35,28,0.7217721996080204,0.7204473948670377,0.5821416174939257,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.725752508361204,0.7534379509379511,0.725752508361204,0.7785440115440115,598,35,28,0.7274686093342809,0.7273831426509999,0.588753904894134,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.7274247491638796,0.7548665223665225,0.7274247491638796,0.7796868686868688,598,35,28,0.7278205293876936,0.7273783755926615,0.5732037486983687,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.7307692307692307,0.756751443001443,0.7307692307692307,0.7811948051948052,598,35,28,0.7299432491223535,0.7292632962275821,0.5834432488719195,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.7307692307692307,0.756751443001443,0.7307692307692307,0.7811948051948052,598,35,28,0.7299432491223535,0.7292632962275821,0.5834432488719195,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.7274247491638796,0.7564141414141414,0.7274247491638796,0.7809249639249639,598,35,28,0.7548779909973939,0.7550298263244694,0.5881638320027768,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.7307692307692307,0.7587355699855701,0.7307692307692307,0.7827821067821068,598,35,28,0.7461442786069651,0.7456555349412494,0.5871225269003818,28
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.636986301369863,0.6200371387871388,0.636986301369863,0.6096009700176366,584,30,26,0.6041196563852814,0.6006272431272431,0.6040124450166291,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.6352739726027398,0.6183836996336998,0.6352739726027398,0.6022156084656085,584,30,26,0.6014397321428572,0.5990182040182039,0.6056932374924007,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6455479452054794,0.6332697395197395,0.6455479452054794,0.6209369488536157,584,30,26,0.6149853445165945,0.6131272431272431,0.6114508457604692,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.6386986301369864,0.6214107651607652,0.6386986301369864,0.6107914462081129,584,30,26,0.6052481286075035,0.6016956191956192,0.6046919143153453,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.6386986301369864,0.6243106430606431,0.6386986301369864,0.6151565255731921,584,30,26,0.6115415313852814,0.6099755337255337,0.6039766834745913,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,ctx_le8_sqrt_else_raw_base0p05,context_threshold_sqrt,,8.0,,,0.6352739726027398,0.6179003866503867,0.6352739726027398,0.6012676366843033,584,30,26,0.6085057043650794,0.6042888592888593,0.6198905696813647,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,ctx_le12_sqrt_else_raw_base0p05,context_threshold_sqrt,,12.0,,,0.6386986301369864,0.6209478021978023,0.6386986301369864,0.6044378306878306,584,30,26,0.6043563988095239,0.6015823065823066,0.6052998605299861,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,ctx_le16_sqrt_else_raw_base0p05,context_threshold_sqrt,,16.0,,,0.6352739726027398,0.6183836996336998,0.6352739726027398,0.6022156084656085,584,30,26,0.6014397321428572,0.5990182040182039,0.6056932374924007,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,ctx_le20_sqrt_else_raw_base0p05,context_threshold_sqrt,,20.0,,,0.6352739726027398,0.6183836996336998,0.6352739726027398,0.6022156084656085,584,30,26,0.6014397321428572,0.5990182040182039,0.6056932374924007,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,ctx_smooth12_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,12.0,4.0,0.6386986301369864,0.6214107651607652,0.6386986301369864,0.6107914462081129,584,30,26,0.6273567144660894,0.623927553927554,0.6113435611343561,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,ctx_smooth16_scale4_sqrt_raw_base0p05,context_smooth_sqrt,,,16.0,4.0,0.636986301369863,0.619274013024013,0.636986301369863,0.6024581128747796,584,30,26,0.6116717397186148,0.608494375994376,0.609841576368773,26
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,reference_raw_margin,1.0,,,,0.6407766990291263,0.6645736653673315,0.6407766990291263,0.6477657131228559,618,28,24,0.6610592399053937,0.6753507834757834,0.5646744305280891,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,v2p_sqrt_margin,0.5,,,,0.6456310679611651,0.6702023438330199,0.6456310679611651,0.6534656448049306,618,28,24,0.663326630634323,0.6789153863112197,0.5667252618472131,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,global_power_margin,0.25,,,,0.6585760517799353,0.6846488636468641,0.6585760517799353,0.6670157289800148,618,28,24,0.6766964678677966,0.6918688795772129,0.5714494982787666,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,margin_power0p75_base0p05,global_power_margin,0.75,,,,0.6407766990291263,0.6641595424532086,0.6407766990291263,0.6474107506250364,618,28,24,0.6577516500593423,0.6731707875457876,0.565113894382187,24
V2-Q,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,margin_power1p25_base0p05,global_power_margin,1.25,,,,0.6375404530744336,0.6483699616636279,0.6375404530744336,0.6338768242339672,618,28,24,0.6532753571215111,0.6576589845339846,0.5644913205888815,24
