experiment_id,suite,fold,model,ablation,normalization,encoder,seed,train_count,dev_count,params,trainable_params,best_epoch,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
G_ablation_roll3_ablation-E3_s1,ablation,roll3,ablation-E3,E3,global_train_zscore,mlp,1,2491,357,25082,25001,13,0.5978154130252032,0.617778483090983,0.6621621621621621,0.6276832106544209,0.20229069420235982,0.057531563311110416,6.713573694229126
G_ablation_roll3_ablation-E3_s2,ablation,roll3,ablation-E3,E3,global_train_zscore,mlp,2,2491,357,25082,25001,15,0.6069643449014078,0.6263271142437808,0.630520764667106,0.6403307939093376,0.207343906812122,0.05476779775747706,8.11506462097168
G_ablation_roll3_ablation-E3_s3,ablation,roll3,ablation-E3,E3,global_train_zscore,mlp,3,2491,357,25082,25001,2,0.5856272806447631,0.6030574055574056,0.5789936277741156,0.6534060529085765,0.21237563069337134,0.017120683468236045,3.502593517303467
G_ablation_roll3_ablation-E3_s4,ablation,roll3,ablation-E3,E3,global_train_zscore,mlp,4,2491,357,25082,25001,4,0.5882853548937464,0.6053851472601472,0.574049659415513,0.6558522218183632,0.2134730159122048,0.03594016115910506,3.9836478233337402
G_ablation_roll3_ablation-E4_s0,ablation,roll3,ablation-E4,E4,global_train_zscore,mlp,0,2491,357,25082,25001,4,0.5966122552661014,0.6113572191697191,0.6567054859737786,0.6376928833457988,0.20515371920514217,0.06178608965761493,4.3054726123809814
G_ablation_roll3_ablation-E4_s1,ablation,roll3,ablation-E4,E4,global_train_zscore,mlp,1,2491,357,25082,25001,1,0.586598531616014,0.6038290104956772,0.580055665421519,0.6533281395639005,0.21233811423512966,0.020564039476825814,3.266909122467041
G_ablation_roll3_ablation-E4_s2,ablation,roll3,ablation-E4,E4,global_train_zscore,mlp,2,2491,357,25082,25001,20,0.6214527217149595,0.6368801530259863,0.7398740203618251,0.5868919229412062,0.18402814205609433,0.05353729992600355,8.62548542022705
G_ablation_roll3_ablation-E4_s3,ablation,roll3,ablation-E4,E4,global_train_zscore,mlp,3,2491,357,25082,25001,2,0.5878779340317801,0.6047759801926468,0.5833516443272541,0.6522404695375976,0.21187132508856651,0.01497111222361289,3.7495274543762207
G_ablation_roll3_ablation-E4_s4,ablation,roll3,ablation-E4,E4,global_train_zscore,mlp,4,2491,357,25082,25001,2,0.5888518338693165,0.6059895043228377,0.5830220464366807,0.6527946081590328,0.21208846481630864,0.021878700412835465,3.5674662590026855
G_ablation_roll3_ablation-E5_s0,ablation,roll3,ablation-E5,E5,global_train_zscore,mlp,0,2491,357,25082,25001,6,0.6019291993942344,0.6116795010545011,0.6580238775360726,0.638312262726674,0.2057843005202111,0.06057753947306721,4.677303075790405
G_ablation_roll3_ablation-E5_s1,ablation,roll3,ablation-E5,E5,global_train_zscore,mlp,1,2491,357,25082,25001,2,0.5866665191840018,0.603385337656171,0.5808979711418736,0.6529843234104057,0.21219778700355438,0.020905675352500996,3.5755693912506104
G_ablation_roll3_ablation-E5_s2,ablation,roll3,ablation-E5,E5,global_train_zscore,mlp,2,2491,357,25082,25001,4,0.59337424424837,0.6100743122618123,0.6120632827949901,0.6494605436306331,0.210640388739098,0.049913504180834484,3.8946988582611084
G_ablation_roll3_ablation-E5_s3,ablation,roll3,ablation-E5,E5,global_train_zscore,mlp,3,2491,357,25082,25001,2,0.5857146932321757,0.6030574055574055,0.57983593349447,0.6532131972241444,0.21229471955395288,0.016998344058295672,3.4374067783355713
G_ablation_roll3_ablation-E5_s4,ablation,roll3,ablation-E5,E5,global_train_zscore,mlp,4,2491,357,25082,25001,1,0.5854621679796504,0.6027873438290104,0.5796894455431041,0.6535409185271173,0.21243072632162185,0.024482406541793348,3.4557249546051025
G_ablation_roll3_ablation-E6_s0,ablation,roll3,ablation-E6,E6,global_train_zscore,mlp,0,2491,357,25082,25001,8,0.5944770555784542,0.6038538737497071,0.6356478429649162,0.6467884599946009,0.20949800673933902,0.06087089527342473,5.445589065551758
G_ablation_roll3_ablation-E6_s1,ablation,roll3,ablation-E6,E6,global_train_zscore,mlp,1,2491,357,25082,25001,11,0.6032071657945784,0.6174447658822658,0.6698527796088771,0.6277204214121748,0.20176747016181618,0.05167446088428228,6.251025199890137
G_ablation_roll3_ablation-E6_s2,ablation,roll3,ablation-E6,E6,global_train_zscore,mlp,2,2491,357,25082,25001,3,0.5892995310827478,0.6070350405767072,0.5820332527649601,0.6531556011115751,0.2122672750648927,0.023885118706266154,3.869063377380371
G_ablation_roll3_ablation-E6_s3,ablation,roll3,ablation-E6,E6,global_train_zscore,mlp,3,2491,357,25082,25001,7,0.594188959835813,0.6010257913382914,0.6145901999560536,0.642421271703256,0.20802837293534143,0.023734429670194672,4.944860935211182
G_ablation_roll3_ablation-E6_s4,ablation,roll3,ablation-E6,E6,global_train_zscore,mlp,4,2491,357,25082,25001,2,0.5875697825872651,0.6046006154339488,0.5788471398227495,0.6537910133462359,0.2125390149073628,0.020786299645780236,3.70463490486145
G_ablation_roll3_ablation-E7_s0,ablation,roll3,ablation-E7,E7,global_train_zscore,mlp,0,2491,357,25082,25001,6,0.611052525563015,0.6141721858388525,0.7049000219731927,0.6129213088883984,0.19418741023186253,0.0670175500105206,4.869552850723267
G_ablation_roll3_ablation-E7_s1,ablation,roll3,ablation-E7,E7,global_train_zscore,mlp,1,2491,357,25082,25001,7,0.600005035756784,0.6154124424957758,0.6994433457848093,0.6096462479379127,0.19335418536779192,0.06127567781450008,5.166078567504883
G_ablation_roll3_ablation-E7_s2,ablation,roll3,ablation-E7,E7,global_train_zscore,mlp,2,2491,357,25082,25001,27,0.6325452422480394,0.6502038894747227,0.7296198637662052,0.6064528934167922,0.19174565491728943,0.08009190114178494,11.068238735198975
G_ablation_roll3_ablation-E7_s3,ablation,roll3,ablation-E7,E7,global_train_zscore,mlp,3,2491,357,25082,25001,2,0.5866694203232664,0.6035579466829467,0.5844136819746575,0.6520404127759015,0.21177893022932825,0.01895945201105068,3.435649871826172
G_ablation_roll3_ablation-E7_s4,ablation,roll3,ablation-E7,E7,global_train_zscore,mlp,4,2491,357,25082,25001,1,0.5877154702329528,0.6049478376561711,0.5805317512634586,0.6534029749545337,0.21236521951147969,0.01791083175299187,3.295724391937256
G_ablation_roll3_ablation-E8_s0,ablation,roll3,ablation-E8,E8,global_train_zscore,mlp,0,2491,357,25082,25001,3,0.599080154499735,0.6154913797622131,0.597634219585439,0.6510790424396202,0.2113736086069895,0.02885503727970311,4.006144046783447
G_ablation_roll3_ablation-E8_s1,ablation,roll3,ablation-E8,E8,global_train_zscore,mlp,1,2491,357,25082,25001,14,0.5982032342172201,0.6185018106893106,0.6697795356331941,0.6229868751527193,0.20056167211702297,0.06076239199861731,7.124359369277954
G_ablation_roll3_ablation-E8_s2,ablation,roll3,ablation-E8,E8,global_train_zscore,mlp,2,2491,357,25082,25001,15,0.5961422901108216,0.6145116611783279,0.6218413535486707,0.6413492714466943,0.20851968063652906,0.06100225418510196,7.052974224090576
G_ablation_roll3_ablation-E8_s3,ablation,roll3,ablation-E8,E8,global_train_zscore,mlp,3,2491,357,25082,25001,1,0.586598531616014,0.6038290104956772,0.5792866036768475,0.6534524925043168,0.21239432238728065,0.02232818578008818,3.4038946628570557
G_ablation_roll3_ablation-E8_s4,ablation,roll3,ablation-E8,E8,global_train_zscore,mlp,4,2491,357,25082,25001,2,0.5888518338693165,0.6059895043228377,0.5779315901267121,0.6538611729730961,0.21256855982919165,0.020967122982910442,3.352081537246704
