phase,protocol_id,split_version,fold,seed,candidate,uses_eeg,control_type,score_variant,variant_family,feature_set,pair_weighting,oof_meta,protocol_gauc,protocol_macro_user_auc,protocol_global_auc,local_context_macro_auc,local_pair_count,valid_context_count,valid_local_user_count,event_transfer_gauc,event_transfer_macro_user_auc,event_transfer_global_auc,event_valid_user_count
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.657190635451505,0.6702453432810576,0.657190635451505,0.6779178863464578,598,35,28,0.6446337576188322,0.6390287226001511,0.5907323845886845,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6318493150684932,0.6256905131905133,0.6318493150684932,0.6119873336540004,584,30,26,0.6157393127705628,0.6140645003145002,0.6022243679147444,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6537216828478964,0.6729105237453082,0.6537216828478964,0.6544619930334216,618,28,24,0.6581094604696004,0.6701240888740889,0.6304108987035816,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6622073578595318,0.654329810401239,0.6622073578595318,0.6628045076616506,598,35,28,0.6388627210269001,0.6329489838864839,0.5911141964595626,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.636986301369863,0.6320677008177007,0.636986301369863,0.619366081449415,584,30,26,0.6257739222582972,0.623965108965109,0.5773343346565104,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.627831715210356,0.6456264154471069,0.627831715210356,0.6167330024472882,618,28,24,0.6344465072611926,0.6480309852184852,0.5943382406797041,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2026,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6605351170568562,0.6698554223554224,0.6605351170568562,0.6718672438672438,598,35,28,0.648600719346988,0.6447999768089053,0.5876778896216592,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2026,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6318493150684932,0.630462592962593,0.6318493150684932,0.6179749879749881,584,30,26,0.6190726461038961,0.618569486069486,0.6112362765082431,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2026,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6585760517799353,0.6787364166024513,0.6585760517799353,0.659296176706891,618,28,24,0.6633347906949305,0.6763316506024838,0.6247344905881491,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.7240802675585284,0.7345887445887447,0.7240802675585284,0.7594963924963924,598,35,28,0.724921927160733,0.7244581658420943,0.5824019437695245,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.636986301369863,0.6200371387871388,0.636986301369863,0.6096009700176366,584,30,26,0.6041196563852814,0.6006272431272431,0.6040124450166291,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6407766990291263,0.6645736653673315,0.6407766990291263,0.6477657131228559,618,28,24,0.6610592399053937,0.6753507834757834,0.5646744305280891,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.7307692307692307,0.756751443001443,0.7307692307692307,0.7811948051948052,598,35,28,0.7299432491223535,0.7292632962275821,0.5834432488719195,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6352739726027398,0.6183836996336998,0.6352739726027398,0.6022156084656085,584,30,26,0.6014397321428572,0.5990182040182039,0.6056932374924007,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6456310679611651,0.6702023438330199,0.6456310679611651,0.6534656448049306,618,28,24,0.663326630634323,0.6789153863112197,0.5667252618472131,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.725752508361204,0.7257447909233623,0.725752508361204,0.7455225726654297,598,35,28,0.7124315651181322,0.7094562976705833,0.5852481777160708,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6455479452054794,0.6332697395197395,0.6455479452054794,0.6209369488536157,584,30,26,0.6149853445165945,0.6131272431272431,0.6114508457604692,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6585760517799353,0.6846488636468641,0.6585760517799353,0.6670157289800148,618,28,24,0.6766964678677966,0.6918688795772129,0.5714494982787666,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.7073578595317725,0.7106473982366841,0.7073578595317725,0.7086674912389198,598,35,28,0.6841821197045077,0.6786842918985777,0.6511280805275946,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6352739726027398,0.6169413919413919,0.6352739726027398,0.5941402116402117,584,30,26,0.6211861922799423,0.6166436341436341,0.6145978614597862,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6294498381877023,0.6444742586012581,0.6294498381877023,0.6239475141260856,618,28,24,0.641332880406307,0.6475529640112974,0.5420420420420421,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6839464882943144,0.6808451568272998,0.6839464882943144,0.6751187384044527,598,35,28,0.6592947599664017,0.6552937538651825,0.6406803193335647,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6335616438356164,0.6199150386650387,0.6335616438356164,0.6113470017636684,584,30,26,0.6167898854617604,0.6136635124135124,0.628473339770411,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.63915857605178,0.6532685831492592,0.63915857605178,0.6396950404093262,618,28,24,0.6490642904104443,0.6550118284493284,0.5940818867648137,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.717391304347826,0.7219283956783957,0.717391304347826,0.7304059644059645,598,35,28,0.4897334754797441,0.4856377551020408,0.5108642832349879,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6301369863013698,0.6147563085063085,0.6301369863013698,0.6067173721340388,584,30,26,0.5423792613636363,0.5476770914270914,0.6084826377713407,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6343042071197411,0.655594205738362,0.6343042071197411,0.6326035472464043,618,28,24,0.5683453541408087,0.5866937981000481,0.5620742693913425,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6806020066889632,0.6783555498734072,0.6806020066889632,0.6723334020476877,598,35,28,0.673254937434042,0.6691629517968803,0.6507462686567165,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6352739726027398,0.6215176027676027,0.6352739726027398,0.6127358906525573,584,30,26,0.6096976461038961,0.604924334924335,0.6076243607624361,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6440129449838188,0.6560469798614794,0.6440129449838188,0.6404571255464113,618,28,24,0.6552776477601653,0.6611395741604075,0.6161649454332382,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.697324414715719,0.7019512002547719,0.697324414715719,0.6999400810829384,598,35,28,0.6718737481424049,0.6656201899951901,0.6678583825060742,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.636986301369863,0.6199150386650387,0.636986301369863,0.6094951499118166,584,30,26,0.6161321924603175,0.6116148666148666,0.6199263312234023,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6375404530744336,0.6655030985884314,0.6375404530744336,0.6416533565640709,618,28,24,0.6456277017465829,0.6608514248097581,0.584010840108401,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2027,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6739130434782609,0.6754785657464231,0.6739130434782609,0.6700318147461003,598,35,28,0.6725370980594861,0.6690920901188759,0.6476570635196113,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2027,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.636986301369863,0.6245624745624745,0.636986301369863,0.6153747795414461,584,30,26,0.610852159992785,0.6062598050098049,0.6092336301541322,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2027,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.63915857605178,0.6502097091528851,0.63915857605178,0.6363291007933866,618,28,24,0.6492562313366509,0.6549346563929898,0.614040870138431,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.725752508361204,0.746160929018072,0.725752508361204,0.7695477908335051,598,35,28,0.7252217268635179,0.7244248179069608,0.578965636931621,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6592465753424658,0.6511116198616199,0.6592465753424658,0.6444686948853615,584,30,26,0.6300647095959596,0.6287589725089725,0.5933555054893966,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6553398058252428,0.650118784097596,0.6553398058252428,0.6563197516768945,618,28,24,0.662528574766337,0.6642833169916503,0.5598769501208526,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.7274247491638796,0.764613309970453,0.7274247491638796,0.7843096955954099,598,35,28,0.7270246171738709,0.7262388768638769,0.5799028115237764,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.660958904109589,0.6485169922669924,0.660958904109589,0.6394422398589065,584,30,26,0.6278624413780663,0.6245929995929996,0.5941422594142259,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6601941747572816,0.6687560110681563,0.6601941747572816,0.6715504700326129,618,28,24,0.6731802094564332,0.6841358217399884,0.5618545374642936,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.7307692307692307,0.7563990242561672,0.7307692307692307,0.7789287432144575,598,35,28,0.7207250543817708,0.7173710532192678,0.5816383200277682,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6695205479452054,0.6531135531135531,0.6695205479452054,0.6452777777777778,584,30,26,0.6303597357503608,0.6278277278277279,0.5965382827307514,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.656957928802589,0.672728658790804,0.656957928802589,0.6756996442710729,618,28,24,0.6749415696968144,0.6855043027959694,0.567604189555409,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6906354515050167,0.696992501546073,0.6906354515050167,0.7060463821892393,598,35,28,0.6696715556417048,0.6701925505050506,0.6238458868448455,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.660958904109589,0.6498346560846561,0.660958904109589,0.6319731040564374,584,30,26,0.6433527236652237,0.6402098364598365,0.5738297035368166,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6472491909385113,0.6500697512388044,0.6472491909385113,0.6485696512482226,618,28,24,0.6545110386893603,0.6577575164033497,0.5520764667106131,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6939799331103679,0.7174356232391946,0.6939799331103679,0.7212104033532605,598,35,28,0.6675071611638775,0.6655070260427403,0.6189170426935092,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.666095890410959,0.6576312576312576,0.666095890410959,0.6501190476190477,584,30,26,0.6495344065656565,0.6485902985902986,0.6311912169652756,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6488673139158576,0.6480397597269051,0.6488673139158576,0.6545377307877308,618,28,24,0.6544157280171266,0.658462008670342,0.6123562586977221,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6906354515050167,0.6982207706314849,0.6906354515050167,0.7070289974575689,598,35,28,0.6481591501367621,0.6454430572734146,0.6278722665741062,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.660958904109589,0.645220288970289,0.660958904109589,0.6375110229276897,584,30,26,0.5132161458333334,0.5176282051282052,0.5251046025104602,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6423948220064725,0.6318137583998006,0.6423948220064725,0.6313854069211212,618,28,24,0.5023310023310023,0.5069444444444444,0.497509704826778,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6906354515050167,0.7142685786435787,0.6906354515050167,0.7186767676767677,598,35,28,0.6687894940880016,0.6645576942898372,0.6546338077056577,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6643835616438356,0.6564407814407816,0.6643835616438356,0.6490873015873018,584,30,26,0.6444460227272728,0.6413141025641025,0.6211422236526839,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6488673139158576,0.6439263037384491,0.6488673139158576,0.6510119113690542,618,28,24,0.6432730827835723,0.6459303428053428,0.6337434995971581,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6939799331103679,0.6992978681371539,0.6939799331103679,0.7078906754621039,598,35,28,0.6576687988628288,0.6548404753315468,0.6487677889621659,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6712328767123288,0.6622100122100123,0.6712328767123288,0.6550132275132277,584,30,26,0.6525102588383839,0.6478525641025641,0.6124164073954869,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,oof_pair_context_sqrt_pair_C0p25,oof_pair_meta,context_interactions,sqrt_pair_balanced,True,0.6375404530744336,0.6349510602319555,0.6375404530744336,0.6355063455063455,618,28,24,0.631776120150246,0.6344625397750397,0.5948509485094851,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2028,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6939799331103679,0.7029987373737373,0.6939799331103679,0.7104545454545456,598,35,28,0.6841093235123086,0.6783480854462997,0.651891704269351,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2028,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.672945205479452,0.666519129019129,0.672945205479452,0.6578218694885362,584,30,26,0.6492489628427129,0.6464709827209828,0.6199263312234023,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2028,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p10,oof_pair_meta,context_interactions,context_balanced,True,0.6472491909385113,0.6396438963310417,0.6472491909385113,0.6465972288293717,618,28,24,0.6391452661557557,0.6414743242868243,0.6367098806123197,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.7140468227424749,0.7278063371813372,0.7140468227424749,0.7538720538720539,598,35,28,0.7159240593568952,0.7155789613825329,0.5842068726136758,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.6643835616438356,0.6338608151108152,0.6643835616438356,0.6164227593394259,584,30,26,0.6077179157647908,0.6071639009139009,0.5975396059078067,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,v2n_eeg_base_0p05,baseline_score_transform,none,none,False,0.686084142394822,0.7058344586318013,0.686084142394822,0.7028637500066072,618,28,24,0.7007453987349092,0.7110526818860152,0.5940452647769721,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.7090301003344481,0.7380741943241944,0.7090301003344481,0.7614911014911014,598,35,28,0.712492408089423,0.7117807754414898,0.5846581048247136,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.666095890410959,0.6418303918303919,0.666095890410959,0.6233297258297258,584,30,26,0.6120297844516595,0.6116902541902541,0.5991846368415407,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,sqrt_margin_eeg_base0p05,baseline_score_transform,none,none,False,0.6844660194174758,0.7023333012243939,0.6844660194174758,0.6992781490995776,618,28,24,0.6964913194808299,0.7068474349724351,0.5953636563392661,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.7090301003344481,0.7133018238375382,0.7090301003344481,0.735171373599945,598,35,28,0.7068192586849305,0.7049214938500654,0.5855952794168692,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.672945205479452,0.6505529193029194,0.672945205479452,0.6238786676286676,584,30,26,0.6189495400432901,0.6197183372183372,0.6038693988484783,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,margin_power0p25_base0p05,baseline_score_transform,none,none,False,0.6828478964401294,0.7021842873281212,0.6828478964401294,0.699095411863269,618,28,24,0.7009259000517741,0.7112837124295458,0.5980370614516956,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.7023411371237458,0.7084455095169381,0.7023411371237458,0.7348516457087886,598,35,28,0.6836053498740066,0.681489984882842,0.6542172856646997,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6695205479452054,0.6415861915861917,0.6695205479452054,0.628462000962001,584,30,26,0.632924558080808,0.6309182484182484,0.5906018667524944,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,oof_pair_score_equal_C0p25,oof_pair_meta,score_only,equal,True,0.6779935275080906,0.6872531887760216,0.6779935275080906,0.6860615971330256,618,28,24,0.6906620865536949,0.6932281684365017,0.5854390976342196,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6789297658862876,0.6843773752702325,0.6789297658862876,0.7067143544286402,598,35,28,0.666239689000883,0.6640971792757506,0.6404720583130857,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.666095890410959,0.6376001313501314,0.666095890410959,0.6201926006092672,584,30,26,0.627004080988456,0.6261822436822436,0.6337660479919893,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,oof_pair_score_context_balanced_C0p25,oof_pair_meta,score_only,context_balanced,True,0.6731391585760518,0.6842801256191349,0.6731391585760518,0.6843886074243217,618,28,24,0.6808596027127496,0.6843842615717616,0.6304108987035817,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.697324414715719,0.6866981695553125,0.697324414715719,0.7147065209922353,598,35,28,0.6729328465895631,0.6673373617123618,0.6628254078444985,28
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,2,2029,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6506849315068494,0.6202300014800015,0.6506849315068494,0.5947019801186468,584,30,26,0.50234375,0.5032051282051282,0.506276150627615,26
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,3,2029,V2H-local-real,True,real_eeg,oof_pair_context_equal_C0p25,oof_pair_meta,context_interactions,equal,True,0.6844660194174758,0.699760029928696,0.6844660194174758,0.6971006242434814,618,28,24,0.5,0.5,0.5,24
V2-R,V2M-two_stage_user_local_reranker-v1,protocol_a_rollv2_cv3,1,2029,V2H-local-real,True,real_eeg,oof_pair_context_balanced_C0p25,oof_pair_meta,context_interactions,context_balanced,True,0.6755852842809364,0.6826719708862566,0.6755852842809364,0.7053500309214594,598,35,28,0.6631281902177425,0.6566929499072357,0.6638320027768136,28
